area,kWh,year,OID,flaeche,energietraeger,kategorie,f_ANGF,f_flaeche,TEK_HZG,TEK_WW,hzg_kWh,ww_kWh,verbrauch_kWh,egain_installation,TM,SO,NM,FM,RFM,KF,bbsr_unbereinigt,kWh_bereinigt,egain_year,has_egain,remove,MWh/a
2190.0,101022.58064516127,2017,226835,2190.0,fernwaerme,School,1.1367676966220617,2489.521255602316,49.3,22.4,122733.39790119414,55765.27612549186,178498.674026686,2020-01-01,6.533609958506224,2.6460082987551865,0.0,3.888381742738589,78.61,1.11,160809.61624025763,112135.06451612904,2020,False,False,0.112135064516129
1641.0,196000.02,2017,232685,1641.0,erdgas,Fire Dept.,1.1922525338078178,1956.486407978629,50.8,7.1,99389.50952531437,13891.053496648266,113280.56302196262,2018-06-01,6.533609958506224,2.6460082987551865,0.0,3.888381742738589,78.61,1.11,102054.5612810474,217560.0222,2018,False,False,0.2175600222
2429.0,348678.0,2017,236919,2429.0,erdgas,Culture,1.1176787307340057,2714.841636952899,55.9,7.5,151759.64750566706,20361.312277146742,172120.9597828138,2019-07-02,6.189473684210526,2.9811943319838057,6.08502024291498,4.495951417004049,83.30793522267207,1.11,155063.92773226465,387032.58,2020,False,False,0.38703258
7700.0,612458.6616541353,2016,217601,7700.0,erdgas,School,0.931458643807496,7172.231557317718,49.3,22.4,353591.0157757635,160657.9868839169,514249.0026596804,2018-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,467499.0933269821,673704.527819549,2018,False,False,0.6737045278195489
6765.0,710593.6441859558,2016,218946,6765.0,erdgas,School,0.9501279534090564,6427.615604812266,49.3,22.4,316881.4493172447,143978.58954779475,460860.0388650395,2018-09-23,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,418963.6716954904,781653.0086045514,2019,False,False,0.7816530086045514
4482.0,368652.02684210526,2016,218968,4482.0,erdgas,School,1.0130734663241583,4540.595276064878,49.3,22.4,223851.3471099985,101709.33418385328,325560.6812938517,2019-01-20,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,295964.2557216833,405517.2295263158,2019,False,False,0.4055172295263158
1422.0,115909.05600000008,2016,218972,1422.0,erdgas,School,1.2210969495995507,1736.399862330561,49.3,22.4,85604.51321289665,38895.35691620457,124499.8701291012,2018-10-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,113181.70011736471,127499.9616000001,2019,False,False,0.1274999616000001
1587.0,246205.59817802868,2016,220065,1587.0,erdgas,Fire Dept.,1.1989111219445916,1902.671950526067,50.8,7.1,96655.7350867242,13508.970848735074,110164.70593545926,2020-03-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,100149.73266859932,270826.1579958316,2020,False,False,0.2708261579958316
1048.0,162600.0,2016,220067,1048.0,fernwaerme,Fire Dept.,1.2855949349078502,1347.303491783427,50.8,7.1,68443.01738259809,9565.854791662332,78008.87217426042,2019-04-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,70917.15652205492,178860.0,2019,False,False,0.17886
1494.0,198504.2727272728,2016,220081,1494.0,fernwaerme,Fire Dept.,1.21105026981466,1809.3091031031024,50.8,7.1,91912.9024376376,12846.094632032024,104758.9970696696,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,95235.4518815178,218354.7000000001,2019,False,False,0.2183547000000001
1847.0,350139.80672268907,2016,220115,1847.0,fernwaerme,Fire Dept.,1.169099631138471,2159.327018712756,50.8,7.1,109693.812550608,15331.221832860569,125025.03438346856,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,113659.1221667896,385153.787394958,2019,False,False,0.385153787394958
2535.0,431194.1512065264,2016,220123,2535.0,erdgas,Fire Dept.,1.1099297030848252,2813.671797320032,50.8,7.1,142934.5273038576,19977.069760972227,162911.59706482984,2019-03-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,148101.45187711803,474313.5663271791,2019,False,False,0.4743135663271791
1533.0,184079.3571428572,2016,220127,1533.0,fernwaerme,Fire Dept.,1.205850849092163,1848.5693516582853,50.8,7.1,93907.32306424087,13124.842396773824,107032.16546101472,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,97301.96860092248,202487.2928571429,2019,False,False,0.2024872928571429
1049.0,148748.54195804195,2016,220129,1049.0,fernwaerme,Fire Dept.,1.2853867035850814,1348.3706520607504,50.8,7.1,68497.22912468611,9573.431629631328,78070.66075431745,2019-02-21,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,70973.3279584704,163623.39615384617,2019,False,False,0.1636233961538461
3008.0,731700.0000000001,2016,220135,3008.0,erdgas,Fire Dept.,1.0795962132294428,3247.425409394164,50.8,7.1,164969.21079722352,23056.720406698565,188025.93120392208,2018-06-24,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,170932.66473083824,804870.0000000002,2018,False,False,0.8048700000000002
4299.0,556114.213650027,2016,220145,4299.0,erdgas,Fire Dept.,1.019763339521662,4383.962596603626,50.8,7.1,222705.29990746416,31126.13443588574,253831.4343433499,2019-01-16,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,230755.8494030453,611725.6350150298,2019,False,False,0.6117256350150299
7174.0,337825.8064516129,2016,220389,7174.0,fernwaerme,School,0.9415981744485248,6755.025303493718,49.3,22.4,333022.7474622403,151312.56679825927,484335.3142604996,2019-02-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,440304.8311459087,371608.38709677424,2019,False,False,0.3716083870967742
3364.0,716280.8400000002,2016,220507,3364.0,erdgas,Fire Dept.,1.0603585663487252,3567.046217197111,50.8,7.1,181205.94783361323,25326.028142099487,206531.9759757127,2020-10-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,187756.34179610244,787908.9240000002,2021,False,False,0.7879089240000002
996.0,231012.0,2016,220513,996.0,erdgas,Fire Dept.,1.2967682817131756,1291.5812085863229,50.8,7.1,65612.3253961852,9170.226580962892,74782.55197714809,2018-08-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,67984.13816104371,254113.2,2019,False,False,0.2541132
5045.0,352485.36315789475,2016,220555,5045.0,fernwaerme,Fire Dept.,0.9944076873145238,5016.786782501773,50.8,7.1,254852.7685510901,35619.18615576259,290471.9547068527,2020-01-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,264065.41336986603,387733.89947368426,2020,False,False,0.3877338994736842
4547.0,440438.0000056786,2016,220571,4547.0,erdgas,Fire Dept.,1.0107767392990747,4596.001833592893,50.8,7.1,233476.8931465189,32631.61301850953,266108.5061650285,2019-05-31,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,241916.82378638952,484481.80000624654,2019,False,False,0.4844818000062465
916.0,167677.8040668693,2016,220637,916.0,erdgas,Fire Dept.,1.315419689032946,1204.9244351541786,50.8,7.1,61210.16130583227,8554.963489594667,69765.12479542693,2020-02-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,63422.84072311539,184445.58447355623,2020,False,False,0.1844455844735562
7256.0,639900.0,2016,220659,7256.0,fernwaerme,School,0.9399590963122616,6820.343202841769,49.3,22.4,336242.9199000992,152775.6877436556,489018.6076437548,2019-02-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,444562.3705852316,703890.0,2019,False,False,0.70389
3496.0,758546.4105121294,2016,220673,3496.0,erdgas,Fire Dept.,1.053845276969811,3684.243088286459,50.8,7.1,187159.5488849521,26158.12592683385,213317.674811786,2020-10-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,193925.15891980543,834401.0515633425,2021,False,False,0.8344010515633424
5010.0,636555.4838709678,2016,220693,5010.0,erdgas,Fire Dept.,0.9954927736394592,4987.4187959336905,50.8,7.1,253360.87483343147,35410.6734511292,288771.5482845607,2019-07-03,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,262519.5893496006,700211.0322580646,2020,False,False,0.7002110322580646
7482.0,527660.6221569985,2016,220703,7482.0,erdgas,School,0.9355556823429456,6999.827615289919,49.3,22.4,345091.501433793,156796.13858249417,501887.6400162872,2018-07-18,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,456261.4909238974,580426.6843726984,2019,False,False,0.5804266843726984
3343.0,543737.0358830455,2016,220743,3343.0,erdgas,Fire Dept.,1.061423389338039,3548.338390557064,50.8,7.1,180255.59024029883,25193.20257295516,205448.792813254,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,186771.6298302309,598110.7394713501,2019,False,False,0.5981107394713501
1568.0,306660.7741935484,2016,220745,1568.0,erdgas,Fire Dept.,1.2013197211882645,1883.6693228231984,50.8,7.1,95690.40159941847,13374.05219204471,109064.4537914632,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,99149.50344678471,337326.8516129033,2019,False,False,0.3373268516129032
6135.0,430500.0,2016,220751,6135.0,fernwaerme,School,0.9645732767382666,5917.657052789266,49.3,22.4,291740.4927025108,132555.51798247956,424296.0106849903,2020-11-03,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,385723.6460772639,473550.00000000006,2021,False,False,0.4735500000000001
1413.0,403834.9692307692,2016,220769,1413.0,fernwaerme,School,1.222396163347376,1727.245778809842,49.3,22.4,85153.21689532521,38690.30544534046,123843.52234066567,2019-09-18,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,112585.02030969606,444218.4661538462,2020,False,False,0.4442184661538462
9443.0,821053.9166666666,2016,220775,9443.0,fernwaerme,School,0.9030668231343204,8527.660010857386,49.3,22.4,420413.638535269,191019.58424320543,611433.2227784744,2020-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,555848.3843440677,903159.3083333332,2020,False,False,0.9031593083333332
8854.0,637506.0446428572,2016,220781,8854.0,fernwaerme,School,0.9118938366993532,8073.908030136075,49.3,22.4,398043.66588570847,180855.53987504807,578899.2057607565,2019-01-09,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,526272.0052370513,701256.6491071429,2019,False,False,0.7012566491071429
12626.0,1081658.257991413,2016,220783,12626.0,erdgas,School,0.8647385069387704,10918.188388608914,49.3,22.4,538266.6875584194,244567.41990483963,782834.107463259,2019-01-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,711667.3704211445,1189824.0837905542,2019,False,False,1.1898240837905545
3968.0,576200.088,2016,220785,3968.0,erdgas,Fire Dept.,1.0327905329813518,4098.112834870004,50.8,7.1,208184.1320113962,29096.601127577025,237280.7331389732,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,215709.75739906653,633820.0968,2019,False,False,0.6338200968000001
6668.0,649309.2522816659,2016,220789,6668.0,erdgas,School,0.9522430966585784,6349.556968519401,49.3,22.4,313033.1585480065,142230.07609483457,455263.234642841,2019-03-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,413875.66785712814,714240.1775098325,2019,False,False,0.7142401775098326
1238.0,207905.25,2016,220793,1238.0,fernwaerme,Fire Dept.,1.249858272226924,1547.324541016932,50.8,7.1,78604.08668366015,10986.004241220216,89590.09092488037,2020-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,81445.5372044367,228695.775,2020,False,False,0.228695775
2449.0,148032.25806451612,2016,221137,2449.0,fernwaerme,School,1.116185566444338,2733.538452222184,49.3,22.4,134763.44569455367,61231.26132977691,195994.70702433056,2019-03-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,178177.00638575506,162835.48387096776,2019,False,False,0.1628354838709677
1577.0,173725.8064516129,2016,221341,1577.0,fernwaerme,Fire Dept.,1.200174411005798,1892.675046156144,50.8,7.1,96147.89234473208,13437.992827708616,109585.88517244068,2019-08-20,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,99623.53197494608,191098.3870967742,2020,False,False,0.1910983870967742
4234.0,450500.0,2016,221407,4234.0,fernwaerme,Fire Dept.,1.0222232774347249,4328.093356658625,50.8,7.1,219867.14251825816,30729.46283227624,250596.6053505344,2020-01-02,5.187878787878788,3.0117878787878785,6.060173160173161,4.227705627705628,81.88073593073594,1.1,227815.09577321308,495550.00000000006,2020,False,False,0.49555
7198.0,520787.1416093036,2016,221419,7198.0,fernwaerme,Fire Dept.,0.9411160973691274,6774.1536688629785,50.8,7.1,344127.0063782393,48096.49104892714,392223.4974271664,2019-08-20,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,356566.8158428785,572865.855770234,2020,False,False,0.572865855770234
3924.0,532900.1880000001,2016,222045,3924.0,erdgas,Fire Dept.,1.034621432625168,4059.85450162116,50.8,7.1,206240.6086823549,28824.966961510232,235065.5756438652,2018-06-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,213695.97785805925,586190.2068000002,2018,False,False,0.5861902068000001
1285.0,246281.17924753265,2016,222079,1285.0,erdgas,Fire Dept.,1.242039760075473,1596.0210916969827,50.8,7.1,81077.87145820672,11331.749751048575,92409.6212092553,2018-07-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,84008.74655386845,270909.297172286,2019,False,False,0.270909297172286
5464.0,839234.5548387098,2016,222081,5464.0,erdgas,Fire Dept.,0.9820875677113714,5366.126469974934,50.8,7.1,272599.2246747266,38099.49793682202,310698.7226115486,2018-08-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,282453.3841923169,923158.0103225808,2019,False,False,0.9231580103225808
1439.0,303332.3099845299,2016,222091,1439.0,erdgas,Fire Dept.,1.2186699220357766,1753.6660178094826,50.8,7.1,89086.23370472172,12451.028726447326,101537.26243116905,2019-01-09,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,92306.60221015368,333665.54098298296,2019,False,False,0.3336655409829829
3350.0,715583.1600000001,2016,222117,3350.0,erdgas,Fire Dept.,1.0610675474602378,3554.576283991797,50.8,7.1,180572.47522678325,25237.491616341755,205809.966843125,2020-10-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,187099.9698573864,787141.4760000003,2021,False,False,0.7871414760000003
1607.0,307085.8064516129,2016,222153,1607.0,erdgas,Fire Dept.,1.1964133152658498,1922.6361976322207,50.8,7.1,97669.9188397168,13650.717003188767,111320.63584290555,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,101200.57803900503,337794.38709677424,2019,False,False,0.3377943870967742
1201.0,103316.5824059019,2016,222255,1201.0,erdgas,Fire Dept.,1.2562714359524143,1508.78199457885,50.8,7.1,76646.12532460557,10712.352161509834,87358.4774861154,2019-02-02,5.187878787878788,3.0117878787878785,6.060173160173161,4.227705627705628,81.88073593073594,1.1,79416.79771465035,113648.24064649212,2019,False,False,0.1136482406464921
3844.0,320052.7380952381,2016,223431,3844.0,fernwaerme,Fire Dept.,1.0380151295647178,3990.1301580467753,50.8,7.1,202698.61202877617,28329.924122132103,231028.53615090827,2020-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,210025.94195537115,352058.01190476195,2020,False,False,0.3520580119047619
1568.0,255653.4193548388,2016,223559,1568.0,erdgas,Fire Dept.,1.2013197211882645,1883.6693228231984,50.8,7.1,95690.40159941847,13374.05219204471,109064.4537914632,2019-03-28,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,99149.50344678471,281218.7612903227,2019,False,False,0.2812187612903227
6602.0,1061650.5281388226,2016,226631,6602.0,erdgas,Fire Dept.,0.9537037551563344,6296.35219154212,50.8,7.1,319854.69133033964,44704.100559949045,364558.7918902887,2018-08-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,331417.0835366261,1167815.5809527051,2019,False,False,1.167815580952705
4871.0,955371.4838709678,2016,226675,4871.0,erdgas,Fire Dept.,0.99989485805588,4870.487853590192,50.8,7.1,247420.7829623817,34580.46376049036,282001.2467228721,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,256364.7697480655,1050908.6322580646,2019,False,False,1.0509086322580643
2197.0,122045.16129032258,2016,226839,2197.0,fernwaerme,School,1.136173195105504,2496.1725096467926,49.3,22.4,123061.30472558687,55914.26421608815,178975.568941675,2019-09-18,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,162705.06267425,134249.67741935485,2020,False,False,0.1342496774193548
2237.0,154045.16129032258,2016,226841,2237.0,fernwaerme,School,1.1328196265433634,2534.117504577504,49.3,22.4,124931.99297567092,56764.23210253609,181696.22507820703,2020-09-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,165178.38643473366,169449.67741935485,2021,False,False,0.1694496774193548
8863.0,310288.9910508456,2016,226843,8863.0,fernwaerme,School,0.9117536403866626,8080.87251474699,49.3,22.4,398387.0149770266,181011.54433033257,579398.5593073592,2019-09-17,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,526725.9630066901,341317.8901559302,2020,False,False,0.3413178901559301
2216.0,153474.1935483871,2016,226845,2216.0,fernwaerme,School,1.1345710804368594,2514.2095142480803,49.3,22.4,123950.52905243036,56318.293119157,180268.8221715873,2019-10-17,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,163880.74742871572,168821.61290322582,2020,False,False,0.1688216129032258
1809.0,235302.70438427952,2016,230715,1809.0,erdgas,Police,1.173127174561709,2122.187058782132,52.4,7.4,111202.60188018368,15704.184234987772,126906.78611517145,2020-09-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,115369.80555924676,258832.9748227075,2021,False,False,0.2588329748227075
4987.0,627266.3885689656,2016,230717,4987.0,erdgas,Police,0.996210857718444,4968.10354744188,52.4,7.4,260328.62588595453,36763.96625106992,297092.59213702445,2019-08-13,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,270084.1746700222,689993.0274258623,2020,False,False,0.6899930274258622
3878.0,248595.73022987763,2016,230721,3878.0,fernwaerme,Police,1.036562418994825,4019.7890608619314,52.4,7.4,210636.9467891652,29746.43905037829,240383.38583954348,2020-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,218530.35076322133,273455.30325286544,2020,False,False,0.2734553032528654
7878.0,645405.6167532468,2016,230723,7878.0,erdgas,Police,0.9282165033270452,7312.489613210461,52.4,7.4,383174.4557322282,54112.42313775742,437286.8788699856,2019-08-23,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,397533.5262454414,709946.1784285714,2020,False,False,0.7099461784285714
3531.0,172393.53383458647,2016,230725,3531.0,fernwaerme,Police,1.0521682675961772,3715.206152882102,52.4,7.4,194676.80241102213,27492.52553132756,222169.3279423497,2021-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,201972.11631122697,189632.8872180452,2021,False,False,0.1896328872180451
6432.0,331080.27494594594,2016,230731,6432.0,erdgas,Police,0.9575492368016922,6158.956691108485,52.4,7.4,322729.3306140846,45576.27951420279,368305.6101282874,2019-08-11,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,334823.2819348067,364188.3024405406,2020,False,False,0.3641883024405405
3081.0,202430.95518419924,2016,230741,3081.0,fernwaerme,Police,1.0754331250607825,3313.409458312271,52.4,7.4,173622.655615563,24519.229991510805,198141.8856070738,2020-03-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,180128.98691552164,222674.0507026192,2020,False,False,0.2226740507026192
3251.0,474368.0638453608,2016,230743,3251.0,erdgas,Police,1.0661860308297904,3466.1707862276485,52.4,7.4,181627.3491983288,25649.6638180846,207277.01301641337,2020-10-03,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,188433.6481967394,521804.870229897,2021,False,False,0.521804870229897
1268.0,143615.16,2016,230751,1268.0,erdgas,Police,1.2448270293382846,1578.440673200945,52.4,7.4,82710.29127572951,11680.460981686992,94390.7522574165,2019-10-30,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,85809.77477946955,157976.676,2020,False,False,0.157976676
1992.0,169077.81730651512,2016,230753,1992.0,erdgas,Police,1.154608270024093,2299.979673887993,52.4,7.4,120518.93491173084,17019.84958677115,137538.784498502,2019-08-11,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,125035.2586350018,185985.59903716663,2020,False,False,0.1859855990371666
2925.0,121619.22091135858,2016,230755,2925.0,erdgas,Police,1.0844813417346997,3172.107924573996,52.4,7.4,166218.4552476774,23473.598641847573,189692.0538895249,2020-01-25,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,172447.32171774993,133781.14300249444,2020,False,False,0.1337811430024944
2458.0,393772.9887324543,2016,230763,2458.0,fernwaerme,Police,1.1155184682564272,2741.944394974298,52.4,7.4,143677.88629665322,20290.388522809808,163968.27481946303,2020-01-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,149062.06801769364,433150.2876056998,2020,False,False,0.4331502876056998
3655.0,338102.4523775805,2016,230765,3655.0,fernwaerme,Police,1.04638549866254,3824.538997611584,52.4,7.4,200405.843474847,28301.588582325723,228707.4320571728,2020-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,207915.84732470248,371912.6976153386,2020,False,False,0.3719126976153386
1109.0,266440.92654193554,2016,230875,1109.0,erdgas,Fire Dept.,1.2733164194049125,1412.107909120048,50.8,7.1,71735.08178329843,10025.96615475234,81761.04793805077,2020-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,74328.22539822797,293085.0191961291,2020,False,False,0.2930850191961291
2617.2,141851.95,2016,232327,2617.2,fernwaerme,School,1.104186709022669,2889.8774548541287,49.3,22.4,142470.95852430855,64733.25498873248,207204.21351304103,2019-02-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,188367.46683003727,156037.14500000002,2019,False,False,0.156037145
3275.0,313733.3947960498,2016,232335,3275.0,erdgas,School,1.0649279579697128,3487.6390623508096,49.3,22.4,171940.6057738949,78123.11499665813,250063.72077055305,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,227330.65524595728,345106.73427565483,2019,False,False,0.3451067342756548
617.0,70485.5744764273,2016,232337,617.0,erdgas,School,1.4081169510440583,868.808158794184,49.3,22.4,42832.24222855327,19461.30275698972,62293.54498554299,2019-06-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,56630.49544140272,77534.13192407004,2019,False,False,0.07753413192407
6413.0,430718.3333333333,2016,232391,6413.0,fernwaerme,School,0.9579866885855668,6143.56863389924,49.3,22.4,302877.9336512325,137615.93739934298,440493.8710505755,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,400448.9736823413,473790.1666666667,2019,False,False,0.4737901666666667
1395.0,156100.0,2016,232587,1395.0,fernwaerme,School,1.2250250153411315,1708.9098964008786,49.3,22.4,84249.25789256331,38279.58167937968,122528.83957194298,2020-02-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,111389.8541563118,171710.0,2020,False,False,0.17171
1539.0,114710.74323425505,2016,236907,1539.0,fernwaerme,Culture,1.205065209560031,1854.595357512888,55.9,7.5,103671.88048497042,13909.465181346655,117581.34566631708,2020-02-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,106892.1324239246,126181.81755768057,2020,False,False,0.1261818175576805
7997.0,704266.8811040726,2016,236909,7997.0,fernwaerme,Culture,0.9260982454629354,7406.007668967094,55.9,7.5,413995.82869526057,55545.0575172532,469540.8862125138,2020-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,426855.3511022852,774693.5692144799,2020,False,False,0.7746935692144798
4202.0,288013.1088449978,2016,236911,4202.0,fernwaerme,Culture,1.0234512395097917,4300.542108420144,55.9,7.5,240400.30386068605,32254.065813151083,272654.36967383715,2020-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,247867.60879439733,316814.41972949763,2020,False,False,0.3168144197294976
1345.0,513324.78422668,2016,236913,1345.0,fernwaerme,Culture,1.2325491412370662,1657.778594963854,55.9,7.5,92669.82345847944,12433.339462228903,105103.16292070832,2021-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,95548.32992791664,564657.262649348,2021,False,False,0.564657262649348
3109.0,475122.11976665055,2016,236917,3109.0,erdgas,Culture,1.0738680110281231,3338.6556462864355,55.9,7.5,186630.8506274117,25039.917347148265,211670.76797456,2021-05-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,192427.9708859636,522634.3317433156,2021,False,False,0.5226343317433156
2280.0,184471.43641130405,2016,238957,2280.0,erdgas,Culture,1.129294851896685,2574.7922623244417,55.9,7.5,143930.8874639363,19310.94196743331,163241.8294313696,2021-03-01,5.187878787878788,3.0117878787878785,6.060173160173161,4.227705627705628,81.88073593073594,1.1,148401.6631194269,202918.58005243447,2021,False,False,0.2029185800524344
14727.0,544025.8697420561,2016,239251,14727.0,fernwaerme,Culture,0.8453785008531114,12449.889182063773,55.9,7.5,695948.8052773648,93374.16886547828,789322.974142843,2021-03-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,717566.3401298573,598428.4567162618,2021,False,False,0.5984284567162618
2279.0,212377.0963404256,2016,239263,2279.0,erdgas,Culture,1.1293759034909074,2573.8476840557782,55.9,7.5,143878.085538718,19303.857630418337,163181.94316913636,2021-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,148347.22106285123,233614.80597446812,2021,False,False,0.2336148059744681
1017.0,193060.7162167654,2016,220573,1017.0,erdgas,Fire Dept.,1.2921725103373345,1314.139443013069,50.8,7.1,66758.2837050639,9330.390045392787,76088.6737504567,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,69171.52159132427,212366.787838442,2019,False,False,0.2123667878384419
2179.0,567198.0040397828,2016,220631,2179.0,erdgas,Fire Dept.,1.137706593386274,2479.062666988691,50.8,7.1,125936.3834830255,17601.344935619705,143537.7284186452,2019-01-01,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,130488.84401695016,623917.8044437611,2019,False,False,0.6239178044437611
2712.0,183144.19420743635,2016,220739,2712.0,erdgas,School,1.0978295402509348,2977.313713160536,49.3,22.4,146781.56605881438,66691.827174796,213473.3932336104,2019-06-02,5.606550218340612,2.7471615720524016,0.0,3.573362445414847,79.50995633187772,1.1,194066.721121464,201458.61362818,2019,False,False,0.20145861362818
